rater_id,canonical_name,groups,expertise_level,t_mean,t_sd,ell_mean,ell_sd,n_labels,pos_rate,n_tasks
39,Deirdre O''Rourke,"[""sparcnet50K""]",expert,0.5849163871704804,0.09779937102744164,0.723081508296218,0.0890565594251445,314,0.8439490445859873,5
40,Diego Carvalho,"[""sparcnet50K""]",expert,0.7467487036749401,0.037449569090108506,2.935904636920496,0.2842336110492011,567,0.9347442680776014,5
42,Eddy Amorim,"[""sparcnet50K""]",expert,0.5785427402636131,0.06992764609115064,1.1448782839568326,0.15156333950816828,515,0.8854368932038835,5
43,Eliezer Sternberg,"[""sparcnet50K""]",expert,0.49514132387874343,0.0570738029179921,2.4533638980137282,0.30449558358372036,339,0.831858407079646,5
46,Emily Gilmore,"[""sparcnet50K""]",expert,-0.8488136531373871,0.06266552896912897,0.09541845122000059,0.05912612513537104,2266,0.05339805825242718,5
47,Emily Johnson,"[""sparcnet50K""]",expert,-0.9543511638971615,0.03166358450317852,0.2713773232531391,0.03544640657352436,9864,0.03801703163017032,5
49,Eric S. Rosenthal,"[""sparcnet50K""]",expert,-0.6664662608084169,0.05697757205459656,0.5357465565776776,0.05745723023691562,2699,0.04075583549462764,5
52,Expert_x,"[""sparcnet50K""]",expert,0.8242028655871793,0.07712322866355396,2.6217948862792095,0.4029294527371217,245,0.9510204081632653,5
54,Expert_z,"[""sparcnet50K""]",expert,1.1320069812601412,0.0829627630477639,2.979512213914061,0.48687658496974495,124,0.9758064516129032,5
57,Fonda Chan,"[""sparcnet50K""]",expert,0.7490601858012315,0.033850382429375596,3.0,0.2552134955922509,655,0.8198473282442749,5
60,Gamal Osman,"[""Bonobo"", ""sparcnet50K""]",expert,-0.5849930134346366,0.029304286729110084,0.2845976781612109,0.028134891309971988,8844,0.07202623247399367,6
62,Gina Deck,"[""sparcnet50K""]",expert,0.9502870682324089,0.038882850841440775,2.998387409692214,0.28972836359339915,498,0.9477911646586346,5
63,Gireesh Elakkat,"[""sparcnet50K""]",expert,-0.697810171109866,0.1700332784345571,0.2487295627789844,0.14863640943196224,198,0.10101010101010101,5
66,Hiba A. Haider,"[""Bonobo"", ""sparcnet50K""]",expert,-1.0132594686936243,0.047206617015394754,0.2613101345136838,0.04433056030465984,5818,0.03832932279133723,6
67,Holmes Manisha,"[""sparcnet50K""]",expert,-0.2008338353601308,0.03618382917218591,0.8614595459639678,0.07104357515293284,1372,0.11588921282798834,5
69,Illya Tolokh,"[""sparcnet50K""]",expert,0.5062273099960996,0.08760897315395057,2.529708975080834,0.3790219210887974,571,0.8178633975481612,5
70,Ioannis Karakis,"[""Super8"", ""sparcnet50K""]",expert,-0.5902561941426825,0.012455135846632279,0.3517603098600368,0.01766887183070367,16531,0.13217591192305367,6
72,Jay Pathmanathan,"[""sparcnet50K""]",expert,-0.9861823267364644,0.12236643322991174,0.7955789245560213,0.14453686754237394,1001,0.017982017982017984,5
73,Jenn Kim,"[""New28"", ""sparcnet50K""]",experienced,-0.8946653054640891,0.04732837089676653,0.25685283724886376,0.04369991487126622,5452,0.040719002201027144,6
74,Jennifer William,"[""sparcnet50K""]",expert,0.6482265078077163,0.0211650618277058,3.0,0.19597895532273876,1237,0.9062247372675829,5
76,Ji Yeoun Yoo,"[""Bonobo"", ""sparcnet50K""]",expert,-0.6277814763393801,0.07194542912920611,0.8431900409081092,0.07999021095861399,1474,0.05359565807327001,6
77,Jimmy Yang,"[""sparcnet50K""]",experienced,0.8030891524075414,0.0660252684696765,2.899488918325956,0.41816919393383606,377,0.9708222811671088,5
78,Jin Jing,"[""New28"", ""sparcnet50K""]",experienced,0.07408347495738074,0.010971159758656864,1.056958964311416,0.017401450149008423,19158,0.7824929533354212,6
79,Jonathan J. Halford,"[""Super8"", ""sparcnet50K""]",expert,-0.9193521645809956,0.030165081111239323,0.10314219060834881,0.024735526937093903,13143,0.0640645210378148,6
80,Jong Woo Lee,"[""sparcnet50K""]",expert,-0.41532129252663597,0.04686984220987859,0.6175535275886548,0.053705922038549556,3006,0.05322687957418496,5
81,Joseph Cohen,"[""sparcnet50K""]",expert,0.22229886147687425,0.3724167134514313,1.8111005361480834,0.6736735295139356,104,0.9519230769230769,5
84,Karan Poddar,"[""sparcnet50K""]",experienced,0.7088925687536405,0.03355814616160508,3.0,0.2660844725439086,541,0.8927911275415896,5
87,Kristy Nordstrom,"[""sparcnet50K""]",expert,1.1660178091093338,0.08704023817279613,3.0,0.6277014468847774,2036,1.0,5
88,Kristy Tripp,"[""sparcnet50K""]",expert,0.9141002762854558,0.1640025838635477,2.564274064944104,0.6762346589044295,110,1.0,5
90,Lidia Moura,"[""sparcnet50K""]",expert,0.794311586649154,0.030339956899610603,3.0,0.23997962199536196,237,0.759493670886076,5
91,Lily Grossmann,"[""sparcnet50K""]",experienced,0.565634082133452,0.09243365276384838,2.582110272460399,0.43311696390231347,117,0.7606837606837606,5
97,M. Brandon Westover,"[""Super8"", ""profiler_iiic"", ""sparcnet50K""]",expert,-0.1075749236253367,0.005684894137495908,1.2623157327429195,0.011409369197660398,34624,0.4947724121996303,6
98,Mackenzie C. Cervenka,"[""sparcnet50K""]",expert,-0.5388248207366726,0.031093542768941856,0.7226597166469971,0.05695182965028614,3394,0.06540954625810254,5
100,Marcus Ng,"[""Super8"", ""sparcnet50K""]",expert,-0.6840544805375869,0.019883480609243897,0.3811948160659167,0.02248807908751296,12965,0.0712688006170459,6
101,Marjan Dolatshahi,"[""sparcnet50K""]",expert,1.101442121055031,0.1405665304544087,0.3034923222307741,0.07109015346599384,902,0.9190687361419069,5
108,Michael Ho,"[""sparcnet50K""]",expert,0.836565303880196,0.056712945918527505,2.7742982087938977,0.35088785678348094,226,0.9070796460176991,5
109,Mo Shafi,"[""New28"", ""sparcnet50K""]",expert,-0.8771116639015863,0.16458859746479643,0.5212727487418828,0.15216531112178638,340,0.04411764705882353,6
110,Mohammad Tabaeizadeh F.,"[""sparcnet50K""]",expert,-0.7395022289216708,0.06933894751561638,0.29082291372525193,0.052019338701250556,2663,0.07547878332707472,5
112,Monica Dhakar,"[""sparcnet50K""]",expert,-1.013814747826119,0.05426488360555829,0.25409825495653465,0.042669854083715784,6484,0.03346699568167798,5
114,Neishay Ayub,"[""sparcnet50K""]",expert,0.6518606747917234,0.03770642935990179,3.0,0.2722511907944279,483,0.8198757763975155,5
115,Nicolas Gaspard,"[""sparcnet50K""]",expert,-0.32447910715743705,0.028521248986037334,0.3466083878182781,0.03679120586551221,3535,0.11173974540311174,5
116,Nigel Pedersen,"[""sparcnet50K""]",expert,0.7627523139731996,0.05964105636398342,2.8634956273056105,0.3840058457317813,180,0.8944444444444445,5
120,Olga Taraschenko,"[""Bonobo"", ""sparcnet50K""]",expert,-0.08320836847958168,0.017534650353686412,0.1728678859778714,0.023748468845909972,6256,0.19884910485933505,6
125,Peter Kaplan,"[""New28"", ""sparcnet50K""]",expert,-2.0435170722698084,0.11057326819819756,-0.21288614080107462,0.0513639236255059,6781,0.026102344786904586,6
126,Peter Wrigley,"[""sparcnet50K""]",novice,0.3665832539429803,0.07946855455074915,2.406042280396527,0.38574604788950323,724,0.9337016574585635,5
175,Rani Sarkis,"[""New28"", ""sparcnet50K""]",expert,-1.5269078597862245,0.04577495710177711,-0.17088520859249037,0.034474838690117124,8938,0.0380398299395838,6
176,Rodrigo Zepeda,"[""sparcnet50K""]",expert,0.6415932969419922,0.07320243447738506,0.4555961484795453,0.08312161225924464,588,0.8877551020408163,5
180,Sahar Zafar,"[""New28"", ""profiler_iiic"", ""sparcnet50K""]",expert,-1.5728885941231374,0.049540846761200144,-0.13728528289283637,0.03357432067721518,7590,0.04940711462450593,6
182,Sameen Jafari,"[""sparcnet50K""]",expert,0.6090011397966962,0.059665678009220575,2.8587473013113667,0.34806050817290535,472,0.9004237288135594,5
184,Sandipan Pati,"[""sparcnet50K""]",expert,0.5373582007170332,0.04285489283196605,2.748415854591119,0.3210804371294985,287,0.8466898954703833,5
185,Sarah Schmitt,"[""Bonobo"", ""sparcnet50K""]",expert,-0.6340167221615309,0.03423567584998189,0.5880316200049409,0.04870592420810531,5950,0.035126050420168066,6
192,Sue Herman,"[""sparcnet50K""]",expert,-0.31953919766189437,0.045229659864737336,1.049115718796457,0.10390148061893804,1333,0.058514628657164294,5
202,Yuan Fan,"[""sparcnet50K""]",expert,1.1660648639939428,0.05601847625123131,2.916753185405854,0.3520473900259523,215,0.958139534883721,5
204,Zubeda Sheikh,"[""Bonobo"", ""sparcnet50K""]",expert,-1.1801105731257495,0.037962930027883056,-0.19792244027822425,0.034584205108933945,6259,0.06902061032113756,6
